elevation,slope,rainfall,ndvi,ndwi,landcover,flooded,row,col
5.02634,1.8927966,1926.6757,0.3678507,-0.3769697,30.0,0,872,4304
14.49634,0.0,2031.5267,0.0,0.0,10.0,0,65,3838
6.634125,1.746168,1879.9897,0.15040062,-0.22079733,50.0,0,676,2470
14.517796,0.0,2188.3125,0.0,0.0,10.0,0,303,4180
9.561083,2.4754925,1856.4673,0.21158592,-0.29214573,50.0,0,624,2917
7.555466,4.5942903,1703.9066,0.5248881,-0.5589661,10.0,0,773,584
2.3840764,1.6802129,1875.2327,0.1447131,-0.18594217,50.0,0,688,2105
0.0,0.0,1983.7008,0.0,0.0,80.0,0,794,3159
44.645573,0.0,1716.641,0.0,0.0,50.0,0,5,1306
2.4616513,1.9929645,1613.0728,0.14999332,-0.21816638,50.0,0,628,1674
16.099081,0.0,1523.4855,0.0,0.0,10.0,0,561,85
31.084469,0.0,1735.8494,0.0,0.0,50.0,0,422,991
13.587386,2.76099,2074.4275,0.5496356,-0.51797146,10.0,0,551,3625
41.42391,0.0,1730.2505,0.0,0.0,10.0,0,192,941
0.0,0.0,1892.959,0.0,0.0,80.0,0,845,2357
1.6019278,0.9741093,1981.1614,0.5152007,-0.5147913,90.0,0,395,1934
24.221012,3.3888628,1791.4963,0.2158838,-0.33762887,50.0,0,229,2329
57.405804,0.0,1664.61,0.0,0.0,50.0,0,27,1433
4.0,1.2494819,1922.3452,0.47570196,-0.48190323,95.0,0,804,1307
2.0,0.23262922,1902.854,0.32074863,-0.4113793,95.0,0,761,1164
4.4455748,2.5790758,1698.8081,0.32354334,-0.388668,50.0,0,625,825
0.0,0.0,681.49347,0.0,0.0,80.0,0,928,622
10.863711,1.4880822,1770.6237,0.19313525,-0.30494466,50.0,0,67,2100
19.842182,0.0,2078.9866,0.0,0.0,10.0,0,145,4068
21.38332,1.3449957,1876.0111,0.07581454,-0.17461947,50.0,0,501,1774
26.1491,6.6756682,1858.1943,0.5257427,-0.4807567,10.0,0,193,2536
17.470713,0.0,2126.0857,0.0,0.0,10.0,0,146,4234
11.955582,0.0,2157.9038,0.0,0.0,10.0,0,249,4394
25.807507,2.0631256,1875.0203,0.47015518,-0.52150977,30.0,0,75,2672
12.851924,2.9138887,1829.4175,0.30823833,-0.40770745,30.0,0,456,1370
0.22731176,3.0380065,1616.1423,0.29732195,-0.3499348,50.0,0,618,1616
14.892952,0.0,2172.1636,0.0,0.0,10.0,0,570,4266
8.746375,1.2592347,1883.8086,0.369097,-0.37166598,50.0,0,852,1907
10.9648485,1.8839269,1967.1888,0.27896568,-0.33160755,10.0,0,724,3562
0.0,0.0,994.956,0.0,0.0,80.0,0,915,3113
28.364155,0.0,2182.6826,0.0,0.0,10.0,0,138,4563
51.77782,0.0,1523.8484,0.0,0.0,10.0,0,142,335
17.079235,0.0,1826.6566,0.0,0.0,50.0,0,465,1193
18.325867,0.0,1656.2057,0.0,0.0,10.0,0,157,717
2.867735,4.2485194,1878.0995,0.27301338,-0.30842632,10.0,0,674,1982
12.018969,2.546976,2057.3494,0.66370755,-0.59419566,10.0,0,472,2973
48.044273,0.0,1485.3301,0.0,0.0,10.0,0,248,280
31.019081,0.0,1640.5786,0.0,0.0,10.0,0,155,679
4.8759127,2.6427243,1614.942,0.42249942,-0.46898854,10.0,0,604,1573
51.588818,2.2266886,1674.8763,0.085130215,-0.20080571,50.0,0,225,1708
16.635904,5.739721,1850.9296,0.09355346,-0.21626347,50.0,0,499,1631
9.689348,0.0,1678.0409,0.0,0.0,10.0,0,510,737
3.9416068,2.277999,1704.1478,0.70604604,-0.661493,95.0,0,843,516
12.381216,3.4847887,1901.888,0.5310442,-0.49792913,10.0,0,227,3668
2.2625573,1.219627,2045.1178,0.3249765,-0.33249292,30.0,0,863,4299
15.07168,0.0,2239.5945,0.0,0.0,10.0,0,920,4560
4.860075,3.0621831,1981.2734,0.4387881,-0.4170715,10.0,0,718,3291
10.809588,0.0,1508.2806,0.0,0.0,10.0,0,601,0
23.672888,0.0,2182.595,0.0,0.0,10.0,0,145,4557
61.832752,0.0,1712.6802,0.0,0.0,10.0,0,52,1020
9.977791,3.238067,1962.581,0.6290584,-0.5724732,30.0,0,495,3188
7.9274116,1.7600907,1968.2435,0.67043066,-0.5986429,10.0,0,490,3185
35.631382,4.0810895,1843.9296,0.24342267,-0.3070561,50.0,0,139,2552
0.0,0.0,809.696,0.0,0.0,80.0,0,927,3172
0.0,0.0,921.3839,0.0,0.0,80.0,0,918,2807
13.851924,2.51686,1957.9583,0.65459377,-0.5907502,10.0,0,198,2933
0.0,0.0,970.28516,0.0,0.0,80.0,0,916,2923
0.0,0.0,1385.8634,0.0,0.0,80.0,0,895,3796
0.0,0.0,1531.1749,0.0,0.0,80.0,0,876,1456
7.0,2.3641508,1929.3684,0.6079306,-0.5679072,30.0,0,645,3423
16.152681,3.36737,1747.393,0.5838451,-0.56792146,10.0,0,770,773
26.05402,0.0,1744.4438,0.0,0.0,50.0,0,389,1027
0.0,0.0,1222.3425,0.0,0.0,80.0,0,898,2025
36.65319,0.0,1753.5624,0.0,0.0,20.0,0,232,1144
0.0,0.0,988.8621,0.0,0.0,80.0,0,912,1027
17.364485,2.8908947,1904.5791,0.62061,-0.60687286,10.0,0,63,2764
18.450224,0.0,1931.5703,0.0,0.0,10.0,0,24,3176
5.655849,4.729119,1633.2169,0.24475771,-0.29235274,80.0,0,634,1633
5.370835,2.8009906,1810.7281,0.598474,-0.5859948,10.0,0,673,984
6.174389,2.0994682,1704.1251,0.35468197,-0.441937,50.0,0,819,536
37.0,0.0,2082.3225,0.0,0.0,30.0,0,192,4049
0.0,0.0,987.356,0.0,0.0,80.0,0,914,2586
19.788666,1.5925082,1988.3014,0.34715718,-0.40721074,50.0,0,402,2358
7.0,0.84500813,2099.1902,0.46296296,-0.44746637,30.0,0,801,3850
12.056521,2.1626768,1967.363,0.6682953,-0.61312336,10.0,0,179,3163
21.106665,0.0,2176.0166,0.0,0.0,10.0,0,169,4500
35.797825,0.0,2211.5186,0.0,0.0,10.0,0,490,4375
13.233094,2.7223377,1684.83,0.7171569,-0.59990865,10.0,0,834,250
7.1275573,2.9401307,1874.6235,0.5658733,-0.54378766,30.0,0,178,2040
0.0,0.0,2138.4558,0.04420177,-0.025012761,80.0,0,793,4199
11.623068,4.6066246,1960.9209,0.47905597,-0.4969985,10.0,0,370,2527
25.165125,1.130044,1770.0201,0.52126336,-0.5218311,10.0,0,106,2369
11.772643,0.0,1697.7708,0.0,0.0,50.0,0,127,1827
0.0,0.0,1644.9719,0.0,0.0,80.0,0,490,509
5.841649,0.0,1605.709,0.0,0.0,10.0,0,145,603
11.428418,1.7273829,1706.3203,0.20849527,-0.27954143,50.0,0,671,1599
27.574423,3.3359408,1881.2068,0.52740073,-0.4877571,10.0,0,186,3607
0.0,0.0,1409.6852,0.0,0.0,80.0,0,885,1124
3.0307262,0.0,1593.1031,0.0,0.0,30.0,0,644,175
46.504364,0.0,1717.3176,0.0,0.0,10.0,0,143,1348
52.4017,0.0,1457.1627,0.0,0.0,30.0,0,177,149
16.396385,0.0,1638.3568,0.0,0.0,10.0,0,191,656
17.833332,2.4360895,1898.274,0.5553832,-0.5440082,30.0,0,104,2795
42.152683,0.0,1730.4968,0.0,0.0,20.0,0,149,1007
0.0,0.0,1692.3914,-0.1734104,0.14880952,80.0,0,697,433
11.837687,2.2466571,1987.7552,0.4585196,-0.44773176,30.0,0,97,3724
13.33025,2.3878355,1999.2709,0.5126685,-0.4664228,10.0,0,139,3803
63.203674,0.0,1664.4607,0.0,0.0,50.0,0,23,1436
28.301947,0.0,1817.0529,0.0,0.0,50.0,0,280,1281
8.307348,2.2372649,1743.9827,0.125527,-0.19491771,50.0,0,549,1791
7.17429,4.017693,1762.2843,0.0989011,-0.14348543,50.0,0,634,1310
0.0,0.0,1945.4608,0.0,0.0,80.0,0,808,3512
8.328137,2.5751336,1502.526,0.38347885,-0.44612145,50.0,0,898,22
13.086213,6.1667347,2097.8518,0.21192235,-0.25445798,50.0,0,821,3844
18.634077,0.0,2061.1926,0.0,0.0,10.0,0,9,3939
22.45874,0.0,1861.697,0.0,0.0,10.0,0,405,1290
11.655314,2.454235,1916.776,0.6188224,-0.56946355,10.0,0,464,3422
6.479203,2.0097756,1933.8295,0.19837067,-0.2937555,50.0,0,418,2159
42.254284,2.4839706,1833.3804,0.50603014,-0.4692977,10.0,0,90,2548
9.0620575,0.0,1726.6768,0.0,0.0,50.0,0,78,1860
5.820531,2.105911,1941.4203,0.52400947,-0.5007752,50.0,0,490,3295
67.02221,0.0,1468.667,0.0,0.0,10.0,0,36,143
0.0,2.2282703,1771.2153,-0.008108815,-0.02569651,80.0,0,762,1721
16.782434,0.0,1976.9055,0.0,0.0,10.0,0,201,3825
10.02035,4.3637323,1809.031,0.11918644,-0.21704511,50.0,0,232,1910
0.0,0.0,1990.2908,0.0,0.0,80.0,0,832,3260
15.451811,0.7256756,1927.3628,0.57534057,-0.5354077,10.0,0,763,2599
4.0025544,2.909274,1704.1478,0.6894349,-0.6402672,10.0,0,848,423
16.588436,2.583552,2135.4807,0.51169425,-0.47099638,10.0,0,553,3709
6.5924506,1.0483197,1881.7909,0.37701946,-0.38014528,50.0,0,623,3229
23.81893,1.4152166,1925.7511,0.23994687,-0.32970732,50.0,0,353,2412
43.97366,0.0,1571.1971,0.0,0.0,30.0,0,230,443
0.0,0.0,1669.7955,0.0,0.0,80.0,0,872,3090
0.0,0.0,1117.7842,0.0,0.0,80.0,0,905,1223
8.9581585,0.0,2205.9355,0.0,0.0,10.0,0,349,4378
4.1145053,0.0,2110.0059,0.0,0.0,10.0,0,632,4185
36.164803,6.3682976,1744.1088,0.17613636,-0.2570214,50.0,0,154,2239
16.650438,2.6978734,1896.43,0.69116753,-0.6199232,10.0,0,562,3212
6.234858,3.6673372,1880.601,0.31522,-0.3968335,30.0,0,384,3460
14.975654,0.0,1657.0695,0.0,0.0,30.0,0,471,564
0.3446741,1.7223351,1869.5071,0.028234493,-0.14683191,60.0,0,660,2369
6.0782084,2.6953542,1932.5947,0.53380734,-0.51375896,10.0,0,221,2766
17.196598,0.0,2154.7085,0.0,0.0,10.0,0,135,4292
0.0,0.0,2200.5977,0.3659813,-0.33017838,90.0,0,535,4073
28.309206,0.0,2084.3174,0.0,0.0,10.0,0,59,4057
1.206713,1.8396925,1909.0182,0.32021466,-0.3628809,30.0,0,735,2394
12.341577,1.287765,2019.4182,0.5113217,-0.46578142,10.0,0,96,3837
14.35046,3.011125,1666.2236,0.49803922,-0.5492468,10.0,0,628,439
53.606464,0.0,1472.0398,0.0,0.0,50.0,0,162,214
7.9371905,1.9525273,1541.2444,0.49514067,-0.51568574,10.0,0,769,39
32.14237,0.0,1748.8221,0.0,0.0,10.0,0,265,1074
27.412947,0.0,1795.161,0.0,0.0,30.0,0,447,1135
26.170284,0.8774364,1858.8907,0.15215054,-0.22003986,50.0,0,336,3485
28.691792,2.0722985,1756.9246,0.11288044,-0.21901815,50.0,0,439,1552
0.0,0.0,1703.4917,0.0,0.0,80.0,0,861,2140
7.5934124,4.120051,1898.6584,0.643814,-0.58941984,10.0,0,806,1143
9.773448,4.022531,1876.8999,0.06079734,-0.12094085,30.0,0,774,2320
0.0,0.0,1056.7189,0.0,0.0,80.0,0,914,3701
44.315544,2.9788187,1697.5768,0.19765872,-0.32228667,50.0,0,202,1808
0.0,0.0,1811.2719,0.0,0.0,80.0,0,813,2167
0.9432692,0.5499055,1884.789,0.2406273,-0.29273587,50.0,0,706,1308
9.108214,4.3110223,2152.5247,0.53471446,-0.4929194,10.0,0,563,3789
15.149125,0.0,1601.7042,0.0,0.0,10.0,0,622,218
44.056858,0.0,1522.543,0.0,0.0,10.0,0,304,312
25.632702,0.0,1646.7428,0.0,0.0,10.0,0,507,439
0.0,0.0,1057.4886,0.0,0.0,80.0,0,909,2724
19.815239,0.0,1732.7306,0.0,0.0,10.0,0,483,982
7.6710453,2.693447,1871.4928,0.555371,-0.5946636,10.0,0,793,1025
18.44912,5.885928,1925.9949,0.15109122,-0.27250233,50.0,0,321,2266
2.8896723,2.0153334,1881.5328,0.6408793,-0.6182432,10.0,0,780,1060
7.307266,2.9630857,1857.7681,0.29227823,-0.3432836,30.0,0,672,2659
20.500376,0.0,2091.6848,0.0,0.0,10.0,0,20,4129
8.302732,1.2311594,1882.9812,0.2459266,-0.24820748,50.0,0,682,2398
22.301413,1.1729876,1864.1493,0.08181674,-0.17497422,50.0,0,505,1776
0.0,0.0,1998.5562,-0.033797216,0.018181818,80.0,0,599,3585
9.130242,1.5339127,1901.0112,0.6665381,-0.6118364,10.0,0,561,3126
13.431085,5.0020823,2057.5544,0.66706973,-0.59608954,10.0,0,475,2947
20.00812,0.0,2144.1482,0.0,0.0,10.0,0,485,4553
0.0,0.0,1802.408,0.0,0.0,80.0,0,856,2250
25.809198,6.475335,1848.9912,0.44359863,-0.47281712,50.0,0,111,2601
15.229317,2.0148046,1792.9233,0.33774835,-0.36364794,30.0,0,539,1132
18.237978,0.0,2171.5645,0.0,0.0,10.0,0,275,4549
46.696335,0.0,1638.8752,0.0,0.0,30.0,0,124,697
15.320031,0.0,2196.6194,0.0,0.0,10.0,0,80,4553
6.0364466,2.0037618,1691.8689,0.5808863,-0.5846936,10.0,0,691,549
0.0,0.0,1908.518,-0.030018084,-0.056321386,80.0,0,545,3350
0.0,0.0,1550.3733,-0.22580644,0.08504399,80.0,0,697,62
0.0,0.0,1919.9272,0.0,0.0,80.0,0,815,2683
13.97366,1.3162538,2116.781,0.5237358,-0.5005081,10.0,0,761,4091
23.219034,4.557191,1822.7994,0.34639177,-0.4230455,50.0,0,123,2494
30.224089,1.9599165,1717.2319,0.090734385,-0.18138567,50.0,0,370,1551
10.263553,3.7655246,1896.6772,0.5214854,-0.5110643,10.0,0,223,2602
9.388402,7.5530276,1874.9603,0.65649325,-0.5870723,10.0,0,599,3297
32.606586,3.1038985,1706.1023,0.24440816,-0.31459123,50.0,0,277,1784
49.357944,1.1700159,1670.1448,0.28598905,-0.36430702,50.0,0,177,1657
0.0,0.0,807.6742,0.0,0.0,80.0,0,921,1676
15.666626,0.0,2062.1106,0.0,0.0,10.0,0,85,3987
4.2549386,4.804036,1832.3457,0.05573568,-0.10236982,50.0,0,730,1849
5.000435,0.5269005,1926.8961,0.41426912,-0.4216055,50.0,0,695,3043
37.22192,2.8648767,1928.5553,0.45788506,-0.45597485,30.0,0,119,3624
4.745714,2.855241,1880.8062,0.3190159,-0.3433001,50.0,0,735,2329
12.039277,1.780728,1955.5712,0.48662552,-0.5002596,10.0,0,166,3040
0.0,0.0,1555.7899,0.0,0.0,80.0,0,878,2875
23.10275,0.0,1515.301,0.0,0.0,10.0,0,534,39
9.612868,1.9120357,1953.8868,0.4516129,-0.473397,10.0,0,157,3104
12.829519,0.0,2183.6196,0.0,0.0,10.0,0,263,4297
15.381888,1.8169699,2124.6577,0.3956113,-0.36355284,10.0,0,553,3679
0.0,0.0,1843.9824,0.0,0.0,80.0,0,858,2450
16.36717,0.0,1986.539,0.0,0.0,10.0,0,180,3877
15.611382,5.3474298,2132.8462,0.5319917,-0.49121046,10.0,0,548,3692
9.573219,4.200748,1879.2632,0.66845167,-0.6653498,10.0,0,770,1049
35.0,0.0,1667.0587,0.0,0.0,30.0,0,297,683
10.212494,2.9677544,1836.265,0.08422159,-0.17449991,50.0,0,543,1867
60.829716,0.0,1442.4286,0.0,0.0,10.0,0,87,104
43.337837,0.0,1769.1145,0.0,0.0,50.0,0,209,1251
18.074348,0.0,1515.7726,0.0,0.0,10.0,0,547,47
12.345869,0.0,1626.8477,0.0,0.0,10.0,0,317,572
20.614237,4.286999,1835.3959,0.43672734,-0.4553734,10.0,0,266,3547
11.46562,3.4383793,1665.2599,0.0827691,-0.1641658,50.0,0,661,1735
7.378545,1.407997,1771.2153,0.50679404,-0.480111,10.0,0,831,1759
9.31953,0.0,1616.6223,0.0,0.0,10.0,0,212,611
9.6730385,1.9087778,1973.1534,0.5837563,-0.5430994,10.0,0,510,3543
5.743029,1.1079805,1826.7256,0.15634218,-0.26646155,50.0,0,660,1201
36.780838,1.9104191,1715.0665,0.06719493,-0.14309965,50.0,0,300,1762
13.516772,0.0,2176.614,0.0,0.0,10.0,0,380,3845
8.895173,2.8515277,1776.9768,0.5725232,-0.51705354,95.0,0,796,1642
0.0,0.0,1439.4111,0.0,0.0,80.0,0,893,4074
11.245318,3.4487646,1958.2931,0.58623695,-0.5283256,30.0,0,202,2958
7.228354,1.67401,1720.7471,0.26838332,-0.3504805,50.0,0,698,743
0.0,0.0,708.48615,0.0,0.0,80.0,0,928,1712
8.998816,1.5905602,1827.5487,0.26515526,-0.37272727,30.0,0,839,960
10.072902,1.828772,1737.5449,0.067118645,-0.13298543,50.0,0,617,1884
9.004104,2.686221,1652.032,0.16430207,-0.26535687,50.0,0,579,1568
33.877632,0.0,1743.7651,0.0,0.0,10.0,0,366,1033
6.0730534,0.0,2162.744,0.0,0.0,30.0,0,235,4286
18.103657,0.0,2169.5186,0.0,0.0,10.0,0,282,4505
21.22768,2.4681952,1894.3932,0.5096813,-0.45715928,10.0,0,216,3648
23.229391,0.0,1529.7806,0.0,0.0,30.0,0,511,220
12.611773,1.6463441,1940.0928,0.63387,-0.59117305,10.0,0,106,3073
0.0,0.0,1984.7448,0.0,0.0,80.0,0,805,3175
16.976202,2.0257437,2288.5027,0.46292466,-0.41931784,10.0,0,772,4430
17.190592,0.0,1797.9463,0.0,0.0,10.0,0,497,1134
53.228592,1.5069232,1833.6036,0.27059078,-0.3724292,10.0,0,106,2559
0.0,0.0,680.06805,0.0,0.0,80.0,0,932,2253
0.0,0.0,1911.1884,0.0,0.0,80.0,0,839,2399
10.000932,2.0520897,1963.9736,0.61612576,-0.56763405,10.0,0,700,3343
26.201527,0.0,1792.086,0.0,0.0,10.0,0,391,1152
10.326367,2.1091182,1764.1492,0.28724197,-0.3340206,50.0,0,546,1009
7.9537096,2.6548076,1956.5822,0.52467084,-0.50762755,10.0,0,376,2439
31.184328,0.0,1587.3717,0.0,0.0,10.0,0,404,361
8.903113,1.367944,1924.3359,0.5378318,-0.5171965,10.0,0,229,2675
4.7681036,1.9705552,1660.5156,0.27699772,-0.3102816,50.0,0,658,1712
40.126495,3.2644951,1956.9883,0.5723413,-0.5306151,10.0,0,164,3172
7.8329196,2.5678158,1844.3215,0.15792061,-0.23147301,50.0,0,703,1447
9.100571,1.9328485,1982.8392,0.6708964,-0.5995298,10.0,0,476,3178
0.0,0.0,1958.8394,0.0,0.0,80.0,0,748,3043
13.355883,7.731177,2039.3585,0.59832114,-0.5498945,10.0,0,363,3093
0.0,0.0,1982.8076,0.0,0.0,80.0,0,797,3393
30.8296,2.2284875,1736.122,0.4996397,-0.53579336,10.0,0,338,1712
37.273502,0.0,1730.5631,0.0,0.0,10.0,0,146,1012
14.57609,1.6767949,1961.0596,0.54716027,-0.5048089,10.0,0,135,3701
7.5562897,2.7395384,1779.6523,0.21075502,-0.27207875,50.0,0,504,1437
7.7479734,1.8469511,1950.8818,0.594581,-0.54571986,10.0,0,411,3558
16.0,0.0,1757.2604,0.0,0.0,10.0,0,265,1121
7.369177,4.265021,1685.5471,0.28256357,-0.29043207,50.0,0,569,1498
42.778717,0.0,1753.0443,0.0,0.0,50.0,0,256,1386
0.0,0.0,1577.7777,-0.01553063,-0.11154408,80.0,0,714,90
14.409243,2.2608404,1670.4789,0.4848253,-0.5236849,10.0,0,578,752
7.6731033,5.842459,2240.4448,0.4818653,-0.43638393,10.0,0,779,4350
13.153573,0.0,1780.99,0.0,0.0,10.0,0,249,1226
24.188028,0.0,2182.695,0.0,0.0,10.0,0,137,4538
6.0987887,1.7921897,1690.4951,0.6015138,-0.633515,10.0,0,692,474
11.9421835,3.273153,1693.511,0.3921457,-0.4086616,10.0,0,552,1570
13.028207,0.0,2031.5828,0.0,0.0,10.0,0,65,3839
37.253624,0.0,1726.6359,0.0,0.0,20.0,0,357,926
3.0,0.11069861,1938.4669,0.116197184,-0.120537296,80.0,0,674,3283
65.15025,0.0,1632.6691,0.0,0.0,10.0,0,58,706
11.794368,0.0,2168.9993,0.0,0.0,30.0,0,191,4473
6.9276776,3.0106187,1847.197,0.34768805,-0.38339472,50.0,0,683,1275
35.237896,5.251951,1941.0613,0.6333242,-0.56842107,10.0,0,152,3289
17.661993,0.0,2194.3533,0.0,0.0,10.0,0,20,4428
12.995479,0.0,1442.5265,0.0,0.0,10.0,0,247,71
32.43567,2.648062,1701.1222,0.13663176,-0.2799241,50.0,0,275,1494
48.513325,0.0,1719.9785,0.0,0.0,30.0,0,158,895
7.1092005,4.407917,1887.2524,0.42550504,-0.44484258,50.0,0,684,2496
14.1275835,3.7646155,2031.8625,0.56439155,-0.5568998,10.0,0,392,3106
10.183518,0.0,1642.6322,0.0,0.0,10.0,0,471,516
15.15218,4.4491873,1847.3926,0.5668384,-0.5344703,10.0,0,167,3521
16.664656,4.0239615,1840.6533,0.51039517,-0.48363537,10.0,0,204,2478
2.2909276,3.6438928,1823.237,-0.027693475,-0.01164397,50.0,0,715,1857
24.286457,0.0,2180.7065,0.0,0.0,10.0,0,232,4566
67.00068,0.0,1479.879,0.0,0.0,10.0,0,29,167
38.70088,1.9927609,1840.4307,0.27091065,-0.32578915,50.0,0,242,3570
10.050516,1.9486009,1774.9115,0.22370073,-0.31605238,50.0,0,641,1337
25.306105,0.0,1774.5928,0.0,0.0,50.0,0,277,1360
69.00068,0.0,1547.7185,0.0,0.0,10.0,0,11,311
31.246155,2.2049575,1730.9144,0.15676433,-0.23890486,50.0,0,410,1515
1.4227258,1.6406957,1534.5824,0.4806492,-0.50031626,90.0,0,833,26
0.0,0.0,1694.1346,0.0,0.0,80.0,0,870,3052
10.133966,1.4376874,2030.0615,0.12207152,-0.17147271,60.0,0,674,3621
44.22731,0.0,1892.5785,0.0,0.0,10.0,0,27,2681
9.214596,1.95619,1738.031,0.44386482,-0.5010611,20.0,0,812,748
56.080788,3.3171346,1668.0719,0.16898717,-0.27459443,50.0,0,97,1657
21.280722,0.0,2089.9846,0.0,0.0,10.0,0,29,4104
11.287903,1.3688546,1967.414,0.6539337,-0.6034335,10.0,0,529,2922
48.478172,0.0,1771.7854,0.0,0.0,30.0,0,207,1266
62.0,0.0,1685.0682,0.0,0.0,50.0,0,66,1373
17.725395,0.0,1867.0269,0.0,0.0,10.0,0,45,2613
35.734142,0.0,1705.1295,0.0,0.0,30.0,0,304,829
27.09239,0.0,2134.024,0.0,0.0,10.0,0,34,4273
22.83182,0.0,1782.4994,0.0,0.0,10.0,0,436,1109
0.45410487,2.960895,1765.6741,0.043788187,-0.09978541,80.0,0,842,828
8.780246,1.7271972,1654.3225,0.42502755,-0.48222476,30.0,0,882,232
3.8149457,2.2290258,1836.0297,-0.022803606,-0.03192085,50.0,0,723,1860
6.6918163,1.7517544,2263.2463,0.31914893,-0.32,30.0,0,884,4512
9.183647,0.0,1848.9031,0.0,0.0,10.0,0,343,1269
13.004104,0.0,1804.3075,0.0,0.0,10.0,0,42,2039
13.751706,0.0,1642.5352,0.0,0.0,10.0,0,295,621
9.254992,2.8043895,1923.3777,0.47964966,-0.50484675,10.0,0,624,3471
7.30047,3.2400029,2051.804,0.3799427,-0.39594203,30.0,0,755,3655
56.340042,0.0,1752.4902,0.0,0.0,50.0,0,0,1740
40.948254,0.0,1696.7286,0.0,0.0,50.0,0,152,1407
9.891018,2.3347142,1910.6995,0.61241484,-0.5657927,10.0,0,390,3363
18.598299,0.0,2237.744,0.0,0.0,30.0,0,501,4295
11.088805,4.9274473,1879.9915,0.19369698,-0.25308564,50.0,0,820,1902
9.580905,0.0,2148.6597,0.0,0.0,10.0,0,580,4223
59.42459,0.0,1459.5652,0.0,0.0,50.0,0,119,146
18.767624,2.5253475,1915.0458,0.070774645,-0.1662512,50.0,0,495,1815
6.1008167,1.5953832,2252.4163,0.33652407,-0.3437594,30.0,0,900,4518
6.0406923,1.7939438,1639.957,0.108839445,-0.16875297,50.0,0,645,1764
4.7162347,0.0,2200.7803,0.0,0.0,10.0,0,412,3850
5.328497,2.574347,2227.2588,0.51607716,-0.4726705,10.0,0,795,4335
9.490754,0.0,1503.033,0.0,0.0,10.0,0,437,56
20.128553,0.0,1674.7286,0.0,0.0,10.0,0,382,783
17.0,0.8891839,1878.8635,0.061122403,-0.17847222,50.0,0,282,1922
28.74427,0.0,1681.9327,0.0,0.0,10.0,0,325,764
8.814648,0.0,1956.0361,0.0,0.0,10.0,0,231,3754
7.001686,1.4280463,1960.3281,0.6298137,-0.5769231,30.0,0,533,2957
21.974823,0.0,1818.7526,0.0,0.0,60.0,0,429,1189
52.622646,0.0,1574.5164,0.0,0.0,10.0,0,108,501
3.967363,3.4800472,1944.4114,0.27755567,-0.33115146,30.0,0,764,3537
5.8764033,3.0613353,1806.1855,0.15406977,-0.21303684,50.0,0,711,1518
7.6892176,4.23976,2174.186,0.61335677,-0.5669349,10.0,0,539,3780
11.552842,2.120014,2089.1394,0.5369967,-0.50265956,10.0,0,547,3634
26.179705,0.0,1773.202,0.0,0.0,30.0,0,278,1172
0.0,0.0,1123.9421,0.0,0.0,80.0,0,905,2475
28.89864,7.951444,1716.4382,0.47562268,-0.504322,10.0,0,262,1800
0.0,0.0,2227.931,0.123147674,-0.08329226,90.0,0,518,4073
53.357944,0.0,1572.3208,0.0,0.0,10.0,0,171,421
9.923083,3.397242,1825.7128,0.4441943,-0.43649355,30.0,0,630,2737
7.3140783,0.0,1491.612,0.0,0.0,10.0,0,412,116
9.306926,2.9667795,1791.7173,0.41472337,-0.43307087,30.0,0,819,907
31.071293,0.0,1495.4156,0.0,0.0,10.0,0,436,149
9.27173,4.2237062,1896.467,0.62919635,-0.5825099,10.0,0,393,3383
18.615938,4.173612,1883.3762,0.35119593,-0.41364694,10.0,0,299,2351
55.629013,0.0,1724.185,0.0,0.0,50.0,0,126,1313
57.192493,0.0,1628.1605,0.0,0.0,30.0,0,42,692
4.32217,0.87551594,2261.742,0.3591716,-0.37339312,30.0,0,886,4449
48.09805,2.2155728,1913.7788,0.44444445,-0.4504411,10.0,0,134,3613
4.577108,2.684332,1882.862,0.57232165,-0.55246913,95.0,0,219,2104
49.148075,0.0,1439.2996,0.0,0.0,10.0,0,258,32
21.256834,0.0,2179.051,0.0,0.0,10.0,0,429,4443
15.084471,1.7142799,1995.6064,0.6298216,-0.5841731,10.0,0,315,3243
21.810415,5.4701734,1803.569,0.21926421,-0.30929464,50.0,0,390,1695
32.74474,0.0,2207.4902,0.0,0.0,10.0,0,19,4463
4.634077,2.1110406,1871.0461,0.064984225,-0.10994214,50.0,0,774,2079
7.634077,2.1222053,1896.2036,0.38213566,-0.4465792,10.0,0,636,3240
1.585081,2.51754,2150.0493,0.41301703,-0.38191554,10.0,0,787,4222
46.688976,0.0,1631.2103,0.0,0.0,30.0,0,97,692
9.395379,2.4772139,1787.8973,0.32826003,-0.40013596,30.0,0,587,1119
0.0,0.0,1888.0114,-0.12522972,0.125,80.0,0,737,1926
0.0,0.0,1712.5664,-0.085612364,0.0025940337,80.0,0,834,680
0.0,0.0,1105.9766,0.0,0.0,80.0,0,907,3540
5.401701,2.1667356,2043.1497,0.37979677,-0.40396544,10.0,0,459,2381
10.126586,0.0,2243.3384,0.0,0.0,10.0,0,361,4316
11.404362,1.7247167,1774.1377,0.27566755,-0.35139441,50.0,0,70,2092
7.015869,0.0,1724.0979,0.0,0.0,10.0,0,143,1857
6.8008566,0.0,2151.5176,0.0,0.0,10.0,0,710,4234
14.184543,2.269926,1954.4575,0.6354892,-0.57943624,10.0,0,94,3004
8.6729765,1.7304646,1857.569,0.19473338,-0.2760512,50.0,0,625,3032
